6.8	11
7.5	8.5
13.5	5.95
11.2	7.66666666667
6.2	7.6
12.3	14.65
9.2	9.78149445787
8.8	8.75934016738
8.4	7.5
5.7	7.3
10	16.5
8.2	11.85
4.4	4.95
13.3	4.55
16	15.5878172077
5.6	5.7
12.7	10.7
5.5	2.95
8.70833	9.625
8.4	9
5.4	4.42512910501
9.4	7.99274042709
12.2	11.25
6.5	6.13591451065
9.1	13.4
12.95833	28.9070250111
1.4	5.6
3.3	3.8
7.6	12.85
7.5	9.1
9.4	6.62931496793
4.8	4.05
7.7	5.85
3.5	6.8
14.6	15.4
18	18.75
11.8	12.4666666667
14.29333	12.497915
22.5	6.15
38	38.5
8.6	7.32895947763
14.1	12.8333333333
13	11
6.5	5.5
19.1	19.0233183272
6.1	5.95375401704
6.6	10.9659140703
12.3	14.05
4.2	7.8
5.2	16.4
20	20.1442374239
15.2	13.1666666667
7.29	16.15
18	9.8
6.6	4.95
8.87748	11.8627972435
4.9	5.8
16.6	8.15
10	3.21614449843
5.8	7
10.2	13.25
48.3	31.25
6	6.55
3.7	3.06666666667
14.5	14.2
8.2	6.55
15.3	14.6595560742
6.79167	12.45833
24	9.83333333334
16.1	10.15
3.6	7.7
9.9	10.35
30.4	9.36666666667
10	9
17	14.5
4.8	8.65
12.83333	12.9067357562
5.4	10.8
3.5	7.2
30.7	28.747015839
16.3	18.8
2.1	2.65
9.6	8.02874457992
3	3.6
4.5	8.5
3.4	3.33198030061
18.7	10.9
18.9	17.45
18	21.75
9.1	8.23333333333
5.9	11.8
6.7	6.59668360858
20.445	16.33667
7.3	8.93967613962
21.8775	19.09375
10.5	16.35
4.5	4.8
23	15.1666666667
5.4	5.65
8.2	8.06666666667
4.8	13.2
7.5	7.07156104343
14.6	6.85
3.1	5
5.6	6.93333333333
11.7	13.8666666667
7	9.2
4.7	5.15
33.8	33.4
4.5	7.5
4.9	6.85
37.1	30.25
18	19.6333333333
11.3	9.05237916357
12.2	10.65
6.3	7.48141394612
11.8	9.6
18.1	10.6
14	16.5
10.79167	10.8163681419
8	5.7
5.9	9.22958501178
8	10.2333333333
5.3	9.6
8.1	8.15000000001
10.9	9.05
33	18
4.4	11.4
7	7.82739228029
14	16
16.7	20.45
9.2	7.41428571429
4.6	7
12.03	15.685
5.6	13.85
11.7	10.8
10.6	10.2227686281
8.92	6.4912702195
6.7	11.3812854602
3.3	7.4
13.3	10.65
6.4	7.85
15.3	13.35
75.7	23.1666666667
2.5	2.83349775556
6.4	10
10.54167	18.7163475984
7.5	6.20748031499
3.2	4.1
6.7	11.1
5.9	5.8
11.4	8.2
5.7	5.80347904572
28	7.5
6.6	8.53333333333
11.96	11.54262612
5	6.15
12.9	10.95
5.5	10.9333333333
5.2	5.85
7.9	6.65
4	8.7
18.1	18.3864623135
7.5	6.05
12	13.3182825146
10.3	10.95
21.9	21.0846713364
32.8	59.9
10.4	11.6
5.2	4.3
9.50317	12.4095837556
8.9	8.65
13.9	15.9
7.5	8.1683578366
9.5	6.55
5	6.1
36.8	14.6
12.9	13.8
7.9	6.25
15.5	15.65
18.6	14.3333333333
16.2	14.2
5.42	10.68
12.3	12.45
33	26
39	23
10.3	15.2
9.12	10
25.2975	19.68583
8.1	10.25
7.3	8.11868194659
4.9	5
5.5	8.46666666667
3.4	4.47058263644
19.2	10.55
3.5	8.85
7.8	16.25
5.6	18.826274061
12	14
4.8	5.05862819689
11.7	7.1
33	19.3333333333
4.5	10.45
13	14.1
11.6	19.2788191079
6	8.3404353531
5.9	5.95
4.5	3.53333333333
10.4	10.15
12.4	5.56666666667
26.9	43.85
52.4	35.45
12.2	14.2
5.7	12.9621460807
8	7.33976081665
18.5	15.2333333333
24	15
10.4	8
10.6	15.5
10.37807	10.4491822835
10.7	9.05
10	13.6527800564
20	18.6956337392
9.2	25.5
10.8	19.7604137706
8	14
23.7	8.05
10	19.75
5.9	5.5
11.9	37.3927184657
8	3.66666666667
22.7	18.4
27.3	6.6
9	8.05
9.5	10
6.3	7.56379233796
11.1	6.06818391512
7.5	8.3776842544
14.6	9.3
3.7	7.26666666667
4.3	6.47162624401
10	7.4
3	2.95599377826
20.7	9.05
12.3	12.6
9.3	9.76666666667
6.5	4.55
15.5	7.45
5	2.65
10	14.4333333333
6.4	9.2
4.37	4.07824066062
18.9	30.6400907
3.8	4.43994750178
7.3	31.5635061787
3.5	11.85
17.9	13.05
5.5	6.5
4.4	17.123087176
7	5.2
5.9	7.55
6.5	6.56044851669
10.1	10.2046518956
11.4	12.9
7.7	4.9
10.5	10.3460281387
7.3	4.4
4	4.625
7.3	9.45
9.7	15.8
8.9	3.24999999999
16	14.5
7.20833	8.791665
5.8	3.8
9.5	6.35
10.9	7.77064493704
6	19.5333333333
9.6	9.44869348552
5.7	6
8	4.95
13.3	13.9
29.7	16.0666625987
10.16667	11.2886602863
7.8	8.62600820265
4.5	6.4
15.9	30.8979298827
47.5	28.65
8.8	6
33	31.6666666667
7.2	7.20381012666
16.2	12.8666666667
2.7	3.85137800425
8.2	7.2
6.2	13.4666666667
6.6	7.26666666667
12	12.5
5.4	3.75
10.3	11.85
8.9	10.1
7.2	8.9
15.215	25.855
13.1	7.3
23	23
16.6	15.0666666667
16.5	11.9
11.8	9.225
5.2	7.53333333333
4.1	5.15
3.3	8.3
23.1	19.4
8.7	9.9
20.5	23.25
5.3	7.05
8.7	8.13712754279
7.2	8.29105355613
4.5	4.79999124829
3.6	3.52561410058
17.5	12.35
10.4	19.25
24.1	19.45
5.2	3.32214257539
4.45833	9.51389
2	10.4333333333
4.5	5.15
7	18.8064147303
16.4	9.15
4.8	5.72399703968
9.2	9.66798637992
7.7	9.86666666667
2.5	5
6.1	6.60511055263
12.7	14.7
7.9	12.1116312687
25	16.5
9.5	8.4
8.5	4.5
6.6	6.96666666667
5.9	5.7
6.6	6.25
6.8	6.32907202238
8.6	8.61969050015
11.6	12.35
5.8	4.66666666667
8.3	5.9
28.7	37.0333333333
18.8	15.4
16.1	10.5
14.1	10.9333333333
4	7.9
17.5	14.1
2.7	4.03333333333
13.2	16.1
6.8	7.00000000073
2.66692	9.29272
27	9.33333333333
13.46	8.71
1.8	3.9
7.1	7.5
4.88	10.31
10.9	12.4338906364
8.1	26.25
13.7	8.75
20.2	14
4.7	6.46666666667
4.66667	4.67238321277
28.4	13.7
8.3	6.35
10.2	9.6
9.9	9.45
5.6	5.1
17	11
5.2	5.16666666667
8.3	8.1
7.2	10.65
16.2	20.85
7.2	8.15
13.8	16.7
10.4	9.35
5.2	4.7
11.8	11.3072538556
6.2	10.4
10.2	9.2
3.5	3.06061628118
14.2	13.1
14.8	11.2
5.7	8.15
9.1	5.25
4.4	4.3
14.4	11.8333333333
5.7	5.65
10.8	13.65
22.8	27.9
12.4	6.55
11.8	11.216193925
8	10.145
7.79	7.43
2.8	2.58099493446
2.9	4.9
13.1	15.4304892172
20.6	20.9817443404
3.3	4.95
7.2	6.78471513733
63.5	25.45
15.6	12.15
4.8	8.55
4.3	10.2909035773
8.70833	8.63203298889
7.29	14.19
7.45833	16.604165
8.2	8.3
10.8	12.95
6.5	13.1333333333
13.1	17.3546228026
2.4	4.86666666667
5.6	6.8
10	8.84607279167
14	14.85
6.9	15.75
5.1	10.45
25	20.5
4.5	3.98244136305
22.3	22.05
6.5	8.6
10.1	8.5
11.3	13
4.8	4.58727250559
14.5	9.95
8.9	9.11157542779
7.7	7.48185872121
15.12	5.54
8.7	12.05
14.4	15.05
2.6	9.05
7	7.48328508745
4.6	4.95
9.5	17.45
21	16
11	5.33484541772
8.7	7.25
0.013	0.0154999999997
3.3	13.95
14.8	14.6
11.7	12
4.6	5.45
4.9	5.62172292909
8.4	8.45
13.9	13.2893024913
28.3	15.6
13.8	18.55
6.4	5.72
3.67	8.91484649408
26.4	22.95
17.9	17.7923786003
8.1	5.2
8.7	13.2941969764
9.2	8.95
9.5	10.6
6.1	10.5
8.5	6.76
17.3	11.9
9.4	8.49525953992
11.5	13.5788298507
10.2	10.8520564093
7.1	9.37308086779
11.7	6.1
23	20.85
8.7	10.0971170776
8.3	9.17528273793
4.7	9
10.1	10.5899290512
8.7	10.9465674703
10.8	12.6
12.04167	11.729165
4.3	8
10.2	12
11.3	12
6.2	7.7
22	26
13.4	15.5
15.29	14.18
10	11.25
2.9	5.6
5.9	7.05
10	9.9
13.6	17.9333333333
15.54167	17.375
9.6	8.36666666667
7.4	6.2
6	10.95
4.1	4.95
13.4	15
4.5	5.8
9.2	11.3
3.5	6.5
55	54.5
9.3	7.5
6.2	5.64340345249
5.4	4.4
5.1	11.4166666667
7.9	9.25502398865
6.6	6.45000000033
17	12.8
21.3	15.75
3.2	8.40687505103
56.4	50.4666666667
11.3	12.9
4.7	7.14080295611
6.7	8.9
14.2	14.5
14	14.7392979797
10.5	7.4
4.8	6.1
7.1	3.7
8.1	7.8
88	81.5
6.9	4.1
10.5	6.1
3.8	4.6
7.2	9.85
46.8	38.9
9.5	9.48
6.11	11.02
9.3	7.6
12.67	15.46
6.5	12.8833021007
18.1	34.55
8.4	4.8
7.1	8.07182037375
3.1	5.25
13.6	31.3571428571
17.8	11.1
10.3	4.5
5	5.05
4	3.96496429595
4.8	3.78021282343
10	14
3.3	8.45
19.3	18.7562919244
13.3	16.9666666667
5.5	5.95
5	6.9
17.7	17.9
6.8	6.65
6	6
29	34
5.1	4
4.3	5.52843400224
10.6	13.7358987294
11	14.6475936984
9.7	13.85
5.5	5.16000596373
22.2	12.8
9.6	11.8
16.9	18.7726385034
4	4.50365698002
9.8	9.6
11.3	10.153485149
12.4	13.6194817942
12.8	1.36666666667
14.7	12.3
22.4	24.3791565329
4.7	3.7
20.1	14.6
10.1	9.54551288545
8.8	6.86666666667
17.2	12.1
8.5	4.9
14.5	10.4
6.9	9.5
2.9	4.27907224529
11.7	11.7377960158
9	9.3
21	21.4751706586
7.5	6.25
25.7	17.453653659
5.2	11.95
4.7	7.4
3.1	8.5
6.5	6.65
21.7	13.95
4.8	6.9
13.4	8.9
2.3	2.55
12.25	7.770835
9.1	8.1
8.2	12.1
4.3	8.7
16.3	13.4562963704
25.1	13.2
2.8	8.25
2.8	2.54251586847
11.5	7.05
9.6	9.62855119614
13.07	7.115
13.8	12.7
4.6	7.05
10.2	10.1
8.5	16.3850430569
19	14.5
5.8	5.3
3.9	4
11.20833	11.270835
8	15.1
9.8	13.55
7.7	10
5.3	5.01732687366
24.2	20.2048514152
7.1	6.1723709116
5.2	5.5
19.5	12.4666666667
4.6	7.5
8.9	6.55
25.9	26.5287962097
9	12.0606345974
15.9	15.25
8.3	10.5029056032
26.3	27.1333333333
16.8	14.1
2.4	5.15
10.8	17
17.9	14.65
21.7	21.6769351453
7	2.41667
17.1	13
6.3	9.39487112065
4.7	4.15
7.4	8.2
32	27.5
8.1	6.76531763826
6	6.91657269897
7.08	7.03489597151
8.2	8.21291005856
12.2	15.0048889703
25	9.85
4.88	6.09413832074
5.2	10.2333333333
4.7	4.8
25.8	15.15
10.8	15.4
7.7	7.9283120818
7.6	6.86585440642
2.4	9.65
16.4	11.75
9	7.2
1.7	1.73924098543
