2	3.55
4.4	3
9	13.3904546628
17.9	11.9
5.2	6.35
25.2	25.1666666667
11.3	11.4
9.7	20.25
8.6	10.5
8.9	8.02953412436
2.4	4.1
16.5	10.9333333333
10.1	9.75369279173
5.8	5.36666666667
4.7	10.8
16.5	11.4
6.5	10.8333333333
3.1	3.93333333333
4.6	4.3
15.8	9.66666666667
3.6	6.575
5.75	7.26
7.7	6.25
14.8	4.9
14.58	14.2411504272
36.4	29.85
4.9	4.53829281842
6	4.03333333333
35	19.05
6	10
10.2	10.2557775138
12.3	12.346998462
5.2	6.48483642745
5.2	8.8
14.1	15.6
5.3	5.89412565838
18.8	13.9709417759
8	5.72599607104
16.3	13.4666666667
5.1	6.39999999999
9.8	17.4
7.3	8.5
16.8	15.8726310223
2.8	3.92932617461
10.4	12.15
13.9	15.3347699602
10.7	10.25
13.4	14.05
4.5	3.26666666667
10.1	10.6
24	24
12.9	21.95
8	22.5
23.4	7.75
4.5	4.3
5.4	8.45
7.4	10.4
41.6	36.8
6.5	7.48
16.6	14.7
5	5.35
9	8.9
8.70833	11.3225056
12.4	14.3
19.6	15.5
12.1	14.8333333333
11.1	8.5
5	3.6
21.2	11.75
5.58333	5.52517544486
9.2	14.5
11.5	23.35
8.1	7.4
4.2	4.6
7.8	7.15
9.1	11.0902129079
4.79	4.81951898227
5.45833	5.98013439776
4.8	5.775
7.3	4.95
15.5	16.4333333333
6	15.0651978849
7.8	9.6
9.8	8.35
6.3	7.35
15	14.5822823969
23.4	17.25
22.3	15.45
9.9	9.28732171504
2.29167	7.8803905975
7.3	7.20980438441
23.1	21.1763712175
3.2	7.4
16	12.05
21.4	21.8
3.5	3.55
10.375	7.0625
5.3	6.95
15.2	7.1
5.1	8.75
9.04	8.69
8.9	7.75
15.1	7.3
4.2	4.55
7.25	6.24611113504
6.6	5.65
4.2	5.25
3.83	5.415
9.9	8.65501939065
8.7	7.25
14.8	10
5.7	5.95
7.6	6.6501895436
9.3	9.1
18	18
2.7	4.13333333333
4.5	6.27426822655
9.2	9.2
4.9	10.15
12.9	10.75
7.8	9.2
4.2	5.1
26	25.181878987
44	24
6.8	9.1
4.1	5
6.8	3.95
21.6	9.46666666667
11	7.83333333333
6.7	6.69778430866
15.7	14.65
2.9	3.56666666667
15.17	15.18
2.8	3.75
21.2	14.2
5.8	9.65
38.1	22.5333333333
19.9	9.425
15.3	11.1
6.4	6.25
3.9	4.21422632284
6.2	7.5
8.7	10.9
11.6	17.35
7.2	7.83333333333
13.4	11.7999999997
7.9	6.90406368521
13.6	10.95
10.21	8.22333333333
12.7	28.5989521454
7.1	5.8
10.1	8.85
11.1	11.65
14.9	9.45
12.6	12.1545002493
3.1	3.8226657717
17.8	16.6
9	11.5
4.4	5.3
18.2	7.05
4	8.9
4.2	5.1
7.2	7.75
7.3	10.05
17.2	15.5
3.8	6.75
10.5	9.6
9.58333	18.2583816907
16	14.6
15.2	15.7914833805
4.2	8.1
29.9	22.4
11.21165	13.4300575097
8	5.95
7.3	8.3
12.8	8.8
17	16.9081242075
8.8	11.7
6	5.79173560172
10.1	11.15
21.7	42.4666666667
11.2	12.2899735947
6.9	7.75
9.9	13.55
10	4.4
9.8	11.5333333333
9.8	8.97991540452
8.7	8.25
3.9	2.95
11.7	18.85
4.8	6.62347536763
3.8	3.83354798677
5.1	5.25
6.6	6.95
8.7	10.2570298086
6.1	5.65
5.83	6.40666666667
6.6	8.8
10.2	12.7
4.9	5.06666666667
11.3	13.7
15.3	7.05
7.4	10.3
9.3	9.9043439956
6.8	6.45
18.6	40.15
7.1	7
4.7	4.7
5.2	7.86666666667
2.4	5.55
6.9	7.45
5.1	7.95
11.5	9.31258360044
5.2	5.8
5.7	6.5
8.5	11.3
10.7	6.85
7.9	8.95
3.7	6.9
9.2	9.67776649193
7.4	17.4
5.7	12.3333333333
23.9	17.7508695638
19.6	16.5666666667
6.9	4.1
17.5	19
14.2	14.7
11	19.5
8.1	9.1
15	31.9
14	12.2777251644
6.2	5.9
19.6	15.35
4.3	8.4
10.5	11.3506409606
3.9	9.15
5.3	6.08051975736
9.7	8.36990838513
2.5	8.83333333333
4.6	5.3
7.3	6.05878982802
11.3	10.1
10.9	9.15
6.4	7.45
14.8	5.65
14.1	14.0910614991
8.2	14.3
5.9	8.55
8	8.05
10.7	9.9
6.9	8.5
9.3	8.9
13.3	11.4631646309
2.2	4.65
18	5.1
7.6	12.1333333333
9.7	8.65
7.4	5.55
3	3.9
7.6	12.7666666667
16.6	13.45
6.5	7.00555155775
4.5	6.1
10.7	12.75
11.7	10.5391705792
9.7	9.08489852955
20.3	20.3135358529
11.6	16.0992690128
23.5	14.5
5.3	4.55
10.1	15.95
18.5	6.2
6.8	12.9
13.2	6.65
16.9	15.7207973514
9.5	9.3
8	6.9
6.1	10.1333333333
15.4	11.35
14.3	10.65
7.3	9.3
5.4	7.50448158297
5.1	5.1
6.9	4.6
3.6	6.95
8.1	5.81765800619
7.3	6.15
10	9.4
3.5	6.2
5.2	8
7.4	6.83333333333
4.8	6.16666666667
7.2	8.7
19.8	15.5
17.5	11.25
6.5	5.1
7.1	7.05
2.2	2.95
21.1	25.4
7.6	6.36666666667
7.9	6.4
52	45
9.3	8.56357703099
10.8	11.65
13.6	6.45
10.1	11.7
9.8	9.4
4.9	19.55
9.5	10.8
8.2	7.95832642577
9	8.53286095146
14.1	14.4359624252
17.9	16.5
23.5	30.95
3.7	4.8
3.5	4.5
14.1	12.45
14.71	10.105
4.2	7.4
4.3	5.74501817646
5.5	4.66666666667
7.9	7.01043033008
29.6	7.8
4.5	5.8
11.8	9.2
11.9	11
13.3	16.1
12	15.6
8.9	15
4.1	5
8.1	8
12.2	17.4
9.2	10.7666666667
6.3	10.9
14.6	10.4
11.6	13.4186821528
13.3	13.5770054644
5.6	6.96019180971
5.4	5
11.9	11.1
5.9	8.9
23	22.3394073897
11.3	7.3
4.3	3.84830372776
20.9	27.1
12.5	11.85
5.8	5.4
4.5	7.585
5	7.7
16	13.3
6.6	7.7
6.5	4.44136520533
17	16.2
4.9	9.75
10.9	10.8539257243
14.4	6.7
7.6	5.6
11.5	10.05
3.9	4.5
5	32.5
7.8	7.2
3.9	5.35
12.3	7.65
6.3	6.29295908621
3.8	6
17.2	10.55
10.2	8.97652339592
18.3	10.1333333333
8.5	8.45
6.3	9.1
6.7	6.55
4.5	4.7
16.1	15.4
13.3	11.05
5.9	8.26883097554
7.6	7.10270911506
3.6	4.3446164941
6.7	6.34153658895
8.41667	9.08283408496
6.8	7.45
7.6	10.95
7	13
22.8	14.3413328462
9.1	7.49416264324
10	6.45
5.7	7.15
10.1	8.36118231816
4.8	7.38335361995
4.5	4.25
24	17.45
4	4.55
5.4	6.375
20.1	22.8
12	9
1.7	4.63333333333
16.9	14.8980898975
11	14.95
14.2	14.5140292182
3.5	5.4
12.2	24
10.7	9.62
6.4	11.85
12.8	10.35
6	8.16666666667
25.4	32.5271228634
10.4	7.09605688449
13.9	14.55
21.1	12.9
11.625	9.29310889128
4.4	5.2
31.8	24.5333333333
7.6	9.75
6.5	11.8
10.3	13.3
6.4	8.85
13.7	10.7
7.92	6.645
28	32
2.6	5.65
9.7	6.10000000001
6.5	5.27760222656
17.8	16.175
17.4	12.4
5.1	6.75041018425
6.7	6.40412304842
16.79	14.255
9.3	14.25
3.6	8.25
7.9	20.1
6.7	14.6
29.2	22.1365115053
17.3	5.1
3	6.25
20.5	24.35
4.1	4.95434147046
11	17
6.5	4.75
6.2	7.85
8.8	10.15
15	15.3
1.8	4.2
12.5	23.15
9.3	9.03333333333
19	23
15	12.8328157032
6.7	8.51728322754
2.8	3.66666666667
4.7	11.2690892438
29	12.3666666667
6.8	7.45
18.8	19.5068565781
10.5	10.0275084905
10.84	9.805
10.6	16.6
6.6	6.85
8.66109	25.02092
13.91667	15.625
15.1	12.55
8.3	21.05
9	3.4
4.8	8.43369789906
9.9	6.8
9.5	5.4
6.4	5.66666666667
34.22973	26.42265
9.6	8.85
2.5	4.9
14.9	8.64
6.04167	8.77777666667
6.66667	6.86989595566
16.6	7.35
4.6	10.35
12.3	11.0745754807
15.9	15.1536578924
9.7	5.9
9.2	7.95
8.3	6.7
9.4	9.61354130862
6.96007	4.03506593618
16.5	9.05714285714
6.7	10
46.7	43.7
4.3	3.35
8.8	14.1
10.4	6.4
6.7	5.65
9.1	10.3943074686
8.2	9.25
6.2	6.5
16.9	9.73333333333
7.8	6.76666666667
6	7.64000565758
6.5	7.6
7.8	11.1418339799
25.2	24.8
13.3	12.65
14.1	9.05
6.2	7.8
11.4	17.1532034352
5.5	2.63333333333
2.7	9.35
2.5	9.3
10	16
12.7	6.9
9.3	4.8
8.3	8.7877658624
4.9	15
36	30.95
15.5	17.25
12.7	11.491839917
22.3	6.1
10.5	12.1
14.5	3.81980025458
8.6	6.75
8.7	11.7
7.9	4.2
3.3	6.45
12.1	10.85
9.2	9.45
2.7	3.45
10.25	7.35333333333
8.9	7.4
15.8	12.45
5.6	37.9
30.4	33.4325131203
12	12.8166398354
11.8	11.2
23	22.8666666667
22.7	8.45
9.2	11.85
3	15.9
5.7	7.7
13.7	3.7
16.5	8
11	19.8
12.7	17.5666666667
9.2	7.11695925178
18.7	26.85
10.2	17.225
20.5	12.4333333333
9.8	8.35
9.7	11.0666666667
5	8.05
9.6	9.05
13.8	4.43333333333
33.2	35.3
20.2	10.55
4.7	5.24280047103
14.9	15.7666666667
8.6	7.55
16.7	4.16666666667
22	25.15
7.3	13.3
5.6	8.8
16.3	14.9
14.6	11.95
80	54
17.2	17.5
9	8.95
4.5	8.9
8.4	7.82295480744
32	33.5
16	19
11.2	10.8748126498
11.7	13.2
3.50114	9.13266894083
14.7	15.8
6.1	6.75
10.16667	10.0189793991
17.1	19.7
4.125	3.79681834892
16.7	11.35
18.4	12.1
22.7	19.1666666667
8.1	6.9
7	4.15
9.4	11.15
15.5	17.7
10.3	12.75
6.6	6.33333333333
2.2	8
7	2.2
14.2	7.75
7.6	7.02919210365
17.7	24.2
44	30.5
21	25.4
11.5	9.33333333333
16.5	17.8663074101
3.5	10
5.5	6.9
5.7	6.55
10.2	10.8648162547
16.2	5.36666666667
17	15.85
14.6	11.65
10.2	13.2
14.7	9.35
4.5	9.95
17.5	18.05
10.7	11.1
10.2	10.15
3.39	7.27
3.3	5.6
13.8	13.1333333333
17.9	19.1
8.8	7.33677874778
1.5	5.00000000007
6.6	9.55
10.2	15.35
24.2	17.35
8.2	8.76187439586
3.8	6.31138325538
10.3	13.908103768
15	14.4417930131
8.8	6.7
5.7	6.8
5.2	6.8
5.7	6.85
8.1	5.75
3.8	6.7
8.6	7.97
3.3	3.65
9.08	10.947966709
17.45833	17
7.8	10.940625878
3.7	9.9
10.1	8.40432087854
11.1	9.15
17	14.5
9	10.1431485137
13.4	9.93333333333
14.6	12.8004876892
7.6	8.5
6.8	7.65
7.1	8.75
23	12
11.7	9.85
4.5	13.25
8.9	8.59262460008
11.1	12.0287111343
9.4	10.503359741
5.3	6.05
6.7	7.16666666667
1.8	2.08528731797
4.5	4.73333333333
