25.3	21.9819566152
5.1	7.4
10.3	12.0112481594
2.9	2.12338839408
5.3	4.6
8.8	12.95
4.7	7.8
8.7	11.65
3	4
30.1	21.95
9.1	9.85
24	21
35	37.5
29.5	28.4
4.5	10.6
7.7	4.5
9.7	9.29307076223
8.1	6
5.2	5.05883175224
7.2	4.45
9	9
12.7	7.00000000001
1.9	2.21803755382
23	30
14.2	16.65
5.1	7.83333333333
2.1	4.3
11	13.45
47	48.3333333333
8.7	10.15
7.83333	6.34396217805
26	22
16.6	14.9734391407
4.1	5.9
9.8	9.75
3.2	6.75
10	10.727091322
7.91667	5.645835
11.6	12.3230970763
8.7	6.49999999997
22	11.35
10.9	10.8063534811
3	2.30070505269
14.6	17.9
8.9	7.55
5.3	5.11782617566
13.4	7.75200913245
15.3	10
5.1	6.1
10.1	11.2053594248
27.2	8.3
8.8	18.6603476626
6.9	25.8041384355
18.3	20.1
7.8	8.4
4.9	4
7.3	5.9
0.009	0.0134999999998
12.3	10.18
11.4	9.5
8	7.07166231661
8.2	5.16666666667
9.7	9.84730557837
21.6	15.25
7.5	7.55
11.75	12.4088318139
30.3	19.45
8.7	7.25
9	8.76666666667
5.25	6.47730739605
18.4	15.5
6.5	9.3
6	8.75
5.9	6.8
11.1	5.15
8.2	9.3
12	10.6
4.2	7.55
17	14.65
15.6	21.5
19.18097	23.8492133333
16.4	16.7862825138
4.1	10.4333333333
1.1	5.05
10.9	10.1
2.8	9.35
16.1	9.9
7.42	8.98734800302
6.5	7.18916345152
25	19.2076980581
13.9	13.2182889891
8	23
22.6	15.8666666667
5.3	13.5
12.25	9.335
9.9	13.75
8.5	7.15
10.8	12.9666666667
12.7	12.7596050402
13.4	12.5572236163
35	15.4224896069
14.2	7.7
6.2	4.8053917366
20.25	18.9546438133
8.5	9.75
7.2	8.5
10.2	12.7373498455
7.7	12.9
2.9	3.22145049514
3.1	7.64
19.8	19.1990966197
5.6	6.1
12.25	12.7212809884
1.2	14.6600756004
23	24.1728625219
18.9	10.9
5.1	4.95
8.2	4.85
0.41667	16.4955256761
9.4	5.1
2.8	5.35
9.6	7.93568097746
10.7	4.5
2.9	4.66666666667
10	9.2
32	24
5	9.65
21.3	16.55
2.6	3.85
3.5	2.10833333333
8.5	9.45
9.6	14.15
8.7	9
4	4.1
6.4	6.15
20	21.5
6	7
19.9	5.7333825289
7.13	12.53
14.5	19.4996576296
3.4	7.13333333333
17.7	13.45
6.5	9.15
9.2	15.4
9.9	7.35
9.9	6.92773534255
12.45833	12.3125
28.7	7.54999999999
2.2	7.4
15.9	14.6012945342
9.8	15.3
10.8	8.75
7	9.9
6.4	11.8000000081
9.2	13.9
16.8	10.95
12.08333	9.479165
19	19.1990576894
18.2	17.5096292574
16.2	11.5222193124
9	8.04541996492
22	18.5
7.2	6.65
16.4	16.4779782918
100	40
5.3	7.25
17.4	9.8
5.7	4.26666666667
2	2.3
20	29.3333333333
15.3	9.83333333333
10	12.45
19.8	19.4666666667
17.1	16.8877638421
12.7	12.4889433322
5.3	9.65
21.9	12
10.33333	10.2452769607
9.9	8.11660048601
22	20
6.7	6.71563024239
14.7	7.3
42.7	41.1
9.6258	12.1902284911
4.7	6.65
6.2	5.75
19.7	17.3
3.5	4.03908088193
3.5	9.75
23.4	32.1333333333
4.8	8.25
33	30.3333333333
2.7	4.46666666667
5.1	3.93333333333
4.4	10.4
7.8	7.95
6.3	5.55
10.16736	10.96234
8.8	14.3
8.3	8.53333333333
4.8	11.6
7.2	10.0333333333
11.2	9.43333333333
9.9	12.4
22.4	21.5
5.2	5.50539509444
6.5	6.57908068825
14	9.06666666667
7	4.66666666667
11	12.35
13	9.15
3.5	4.9
18	18.5
5.9	14.85
12.6	7.5
5.2	8.3
11.4	9.4
17.1	10.9
29.6	21.1
13.8	12.1
8.66667	7.87132519373
6	6.2
11.3	9.43184112518
19.5	35.95
15.2	14.55
23.88333	20.958335
13.8	16.2
22.4	17.35
21.1	15.1
8.1	8.25
7	8.6
21.9	17.2
27	40
5.4	4.45
10.5	10.0239151098
14.1	12.5896745748
25	25.5
11.9	10.5594920547
4.6	8.29100885022
8.33375	10.8109887633
7.3	14.1
5.2	9.6
28.9	8.925
11.1	6.80000000048
12.5	9.5
21.1	21.2220121985
8.1	7.7
5.3	13.8428571429
22	18.45
8.7	4.65
7.9	6.35
10.2	9.03611588878
14.8	15.35
12.5	8.23333333333
9.5	10.6259177326
6.2	6.15
6.3	6.15
6.5	4.6
8.4	8.35
4.9	7
11.7	10.35
6.2	6.4
6.5	27.1519332088
10.1	10.2553782748
4.4	3.45
24	18.6666666667
7.7	6.45
32.58333	13.958335
11	7
9.9	7.76666666667
3.8	4.86144970211
17.8	15.0054631115
11.2	10.52
5.8	10.9653030506
22	23.5
18	14.1
6.8	7.3
6.1	9.85774776292
12.3	7.55
13.5	15.375
6.8	9.2098609188
10.5	11.35
13.1	6.6
4.5	3.1
6.5	5.75
5.2	8.2
11.9	10.030682824
31.7	26.8
3.5	6.1
13.46	11.125
5.4	7.24916049675
10.1	10.1
10.6	6.93333333333
30	32
19.6	20.7993217028
5.3	6.8
10.1	8.9
15.4	2.4
8.7	10.8
8.6	7.75
8.4	6.25
34	43.5
8.625	17.2223275956
5.8	26.4927047369
6.3	9.9562431532
8.3	6
45	45
12.5	10.069248633
14.3	9.85
6.3	6.37621883092
39	43.5
11.9	11.4
16.6	15.1052910582
8.5	7.87376895094
14.6	16.9263596829
8.1	9.60864692068
4.8	6.06890789686
3.2	4.4
7.2	8.25
5.8	3.43662883442
6.2	6.55
3.4	4.3
10.1	7.75
12.625	10.1875
8.2	9.68752317764
5.6	7.93333333332
5.63	8.79
19.4	19.1
47.8	34.5
5.6	4.65
7.6	8
24	14.4
17.3	26.75
8.2	11.05
19	18.8997828304
1.5	2.50152398014
5.7	8.43125460931
6.6	6.95
19.2	41.8
15.9	12.3
7.3	3.8
15.6	15.2666666667
4.6	4.04746512071
5.1	11.7
6.7	4.29469679555
15	17.55
21.6	22.0119173068
10.2	13.9
9.6	7.7
6.8	7.3
24.3	23.45
10.4	9.45
23.2	11.85
6.8	9.5
11.5	10.55
7.1	9.7
7.8	8.6
13.8	8.36666666667
14.36	13.5771709807
9.25	12.66
22.8	19.35
7	15.5
5.5	6.13333333333
9.7	8.5
12	8.5
13.1	12.774799664
8.4	11
8.5	6.6
4.6	5.4
10.7	12.75
9.6	7.9
4.4	6.1
22.1	24.85
6.9	6.7
17.1	16.25
2.2	2.73719687825
9.4	8.4
24.7	23.1993900459
6	9
8.2	9.55
9.2	11.45
13.21	10.72
3.9	4.6
17.1	16.7894955392
8.4	18.4666666667
4.8	6.3
8.2	7.55
6.7	7.02234765312
10.6	13.45
19	18.7
15	11.35
9.5	8.25
5.8	10.2
9.4	6.55
14.9	16.4644020851
6.5	5.94914300324
22.6	16.6
1.4	9.75
5.5	4.8
6.7	8.70496099756
10.8	9.8
7	8.7
58.6	57.6
10.4	5.45
8.8	8.92053417048
7.7	10.5073730136
4.5	4.86666666667
12	12.8333333333
8.2	10
8.7	5.9
5.4	3.75
7.5	10.65
13.83333	13.7152881455
9.8	8
6.5	5.3
3.8	5.33333333333
24.2	13
7.4	8.7
17	15.85
4.8	10.2
6.5	5.8
22.5	19.39
3.5	6.53333333333
12.1	14.1
13	14.5
16.7	16.9060876066
11.54167	11.1368729931
13.7	13.5390325852
21.5	22
17.5	17.7
3.9	1.9
9.9	8.85
10.91667	13.3062740149
17.1	7.2
9	5.45
35	30.5
4.5	8.45
2.6	6.06666666667
13.2	18.05
9.7	6.1
12.2	14.75
14.4	14.65
3.2	2.65843770064
11.4	10.6
4.5	8.26666666667
12.2	16.6780225315
11.6	11.994040192
4.1	5.5
7.79	5.025
29.4	24.4
14.7	13.45
19.7	21.4
17.53	12.465
14.9	15.2
4.4	4.95
4.6	10.4
10.5	10.95
30.6	26.6
18.4	18.05
7.0851	7.5
10	12.1333333333
6.7	6.78909336918
4.8	4.25
23.4	15.85
17.4	8.1
14.9	13.9392660464
5.4	7.35
4.7	4.52265731444
13.5	8.8
5.8	8.8
11.7	8.9
5.6	4.2
10.2	5.35
5.5	14.525
7.13	8.412388019
19.67	13.395
7.29349	35.363785
4.8	7
5	7.2
4.2	6.25
11.9	11.5777290551
3.3	3.94122209079
8.6	9
10.2	7.65
7	9.6
33.9	41.35
6.3	6.74287556146
3.9	10.9
7.7	8
12.7	9.7
13.9	10.6
6.4	7.95
35	26.5
6.1	6.9
5.4	1.75
11.71	12.65
11.5	7.7
8.6	16.1666666667
34	30.7
6.9	7.7
11.4	14.0181632269
3.9	11.7
45	23.5
33.4	34.8323742794
7.1	12.35
9.42	8.775
7.6	5.4
7.4	13.0333333333
23	20
13.7	17.75
8	11.3836800205
16.3	16.05
6.3	6.3421520586
7.3	5.95
5.6	11.4666666667
7.2	13.55
9.3	5.3
12.9	15.9
34.1	30.5433424124
6.3	9.37983906492
9.5	10.3666666667
3.87645	6.12128
6.8	6.05
19.6	15.85
35.8	25.6
6.4	14.6525072545
19	16.7
2.5	2.75
5.5	9
10.2	9.93333333333
36	29.85
18	34.35
14.9	14.2810930732
8.6	8.25
12.25	13.5375
13.5	4.4
11	10.4737938048
8.9	6.35
10.67	10.7837916669
16	12.1
5.4	7.38518013938
7.53	6.76187588368
3.5	3.43270032375
14	11.42
20.9	14.6849306494
11.5	7.2
11.5	16.0333333333
4.8	5.3
8.8	15.8666666667
11.3	15.85
22.35	13.56
11.3	11.7339975467
11.1	11.95
19	18.5
5.4	5.25111640227
6.8	6.76580474379
11.5	9
2.6	5.86666666667
