0.0001	4.11632540631	76.6445229682	8.56810194034	0.494737930464	35.1780865336	3.09052811918
0.000372759372031	4.11632745017	76.6445373083	8.56810236928	0.49473829199	35.1780875013	3.09052853672
0.00138949549437	4.1162943537	76.6442745284	8.56808619406	0.494733044027	35.1780837163	3.09052631819
0.00517947467923	4.11483448549	76.6294990251	8.56713188108	0.494353331405	35.1415456536	3.07824010306
0.0193069772888	4.03822439345	75.8038534584	8.51777840111	0.485509359419	35.1052242602	3.06543617113
0.0719685673001	3.70941690642	72.9178161608	8.34554510933	0.446020914154	35.1620706407	3.07783234672
0.268269579528	3.14076908276	74.3746472575	8.39528224117	0.368156570643	38.0631486587	3.52359076261
1	3.1496081539	77.1131849657	8.64526401163	3.2381507991	5462.27971565	73.3604795959
3.72759372031	3.37999464485	98.4408108476	9.74327671112	3.36979116501	5949.48855334	76.475327144
13.8949549437	3.42795663338	99.1393636127	9.7791872328	3.37380908066	5944.15203793	76.4256816071
51.7947467923	3.43427183595	99.2999817412	9.78841990359	3.37450923605	5944.15454919	76.4256983464
193.069772888	3.434176518	99.2919567015	9.78797987591	3.3744835298	5944.15421788	76.4256963601
719.685673001	3.43444218917	99.3062072144	9.78881070076	3.3745277456	5944.15470852	76.4256995965
2682.69579528	3.43440305428	99.3007327721	9.78848503834	3.37450475161	5944.15431419	76.4256971534
10000	3.43432082137	99.2975904774	9.78834605146	3.37449956622	5944.15429673	76.4256970546
