10010201001	-86.487588	32.480226
10010201002	-86.483737	32.46614
10010202001	-86.473019	32.478035
10010202002	-86.472327	32.463997
10010203001	-86.458771	32.477976
10010203002	-86.460699	32.463465
10010204001	-86.449111	32.475485
10010204002	-86.440277	32.469172
10010204003	-86.444838	32.462952
10010204004	-86.44354	32.457186
